측정일시,기온,강수량,풍속,습도,증기압,일조시간,일사량,적설량,구름분포량,최저운고,시정,지면온도,5cm지중온도
2021-01-01 01:00:00,-8.7,0.0,2.4,68,2.2,0.0,0.0,0.0,0,0.0,2000,-6.9,-1.0
2021-01-01 02:00:00,-9.1,0.0,1.6,69,2.1,0.0,0.0,0.0,0,0.0,2000,-7.1,-1.1
2021-01-01 03:00:00,-9.3,0.0,1.1,70,2.1,0.0,0.0,0.0,0,0.0,2000,-7.3,-1.2
2021-01-01 04:00:00,-9.3,0.0,0.3,71,2.2,0.0,0.0,0.0,0,0.0,2000,-7.5,-1.3
2021-01-01 05:00:00,-9.7,0.0,1.9,72,2.1,0.0,0.0,0.0,0,0.0,2000,-7.6,-1.3
2021-01-01 06:00:00,-9.7,0.0,2.0,75,2.2,0.0,0.0,0.0,7,12.0,2000,-7.4,-1.4
2021-01-01 07:00:00,-9.3,0.0,1.6,71,2.2,0.0,0.0,0.0,6,16.0,2000,-6.8,-1.4
2021-01-01 08:00:00,-9.3,0.0,1.6,72,2.2,0.0,0.0,0.0,1,18.0,2000,-7.3,-1.4
2021-01-01 09:00:00,-8.6,0.0,2.5,74,2.4,0.6,0.27,0.0,1,18.0,2000,-6.2,-1.4
2021-01-01 10:00:00,-6.1,0.0,1.1,68,2.6,1.0,0.76,0.0,1,10.0,2000,-3.4,-1.2
2021-01-01 11:00:00,-3.2,0.0,1.7,55,2.7,1.0,1.4,0.0,0,9.5,2000,-0.5,-0.8
2021-01-01 12:00:00,-1.1,0.0,2.1,52,2.9,0.9,1.74,0.0,8,9.0,2000,1.5,-0.5
2021-01-01 13:00:00,-0.2,0.0,3.0,56,3.4,0.7,1.61,0.0,5,9.0,2000,3.3,-0.2
2021-01-01 14:00:00,1.4,0.0,1.6,53,3.6,0.8,1.61,0.0,1,10.0,2000,4.3,0.0
2021-01-01 15:00:00,1.2,0.0,2.6,52,3.5,1.0,1.43,0.0,1,11.0,2000,1.4,0.1
2021-01-01 16:00:00,-0.2,0.0,3.8,58,3.5,0.1,0.42,0.0,3,18.0,2000,-0.2,0.1
2021-01-01 17:00:00,-0.7,0.0,1.8,61,3.5,0.4,0.28,0.0,3,17.0,2000,-0.4,0.2
2021-01-01 18:00:00,-1.4,0.0,2.1,68,3.8,0.0,0.02,0.0,3,15.0,2000,-0.9,0.1
2021-01-01 19:00:00,-1.5,0.0,2.4,70,3.8,0.0,0.018571428571428572,0.0,1,17.0,2000,-1.2,0.1
2021-01-01 20:00:00,-1.6,0.0,2.5,73,4.0,0.0,0.017142857142857144,0.0,7,15.0,2000,-1.5,0.1
2021-01-01 21:00:00,-1.6,0.0,2.3,66,3.6,0.0,0.015714285714285715,0.0,8,15.0,2000,-1.4,0.1
2021-01-01 22:00:00,-1.8,0.0,2.5,63,3.4,0.0,0.014285714285714287,0.0,8,15.0,2000,-1.8,0.1
2021-01-01 23:00:00,-2.6,0.0,1.9,55,2.8,0.0,0.012857142857142859,0.0,0,14.868421052631579,2000,-2.8,0.0
2021-01-02 00:00:00,-3.4,0.0,2.5,55,2.6,0.0,0.011428571428571429,0.0,0,14.736842105263158,2000,-3.8,-0.1
2021-01-02 01:00:00,-4.1,0.0,2.3,39,1.8,0.0,0.01,0.0,0,14.605263157894736,2000,-4.7,-0.2
2021-01-02 02:00:00,-5.0,0.0,2.7,42,1.8,0.0,0.008571428571428572,0.0,0,14.473684210526315,2000,-5.3,-0.4
2021-01-02 03:00:00,-5.8,0.0,1.9,45,1.8,0.0,0.0071428571428571435,0.0,0,14.342105263157896,2000,-5.9,-0.5
2021-01-02 04:00:00,-6.3,0.0,1.7,45,1.7,0.0,0.005714285714285715,0.0,0,14.210526315789474,2000,-6.4,-0.7
2021-01-02 05:00:00,-6.6,0.0,1.1,40,1.5,0.0,0.004285714285714285,0.0,0,14.078947368421053,2000,-6.9,-0.9
2021-01-02 06:00:00,-6.6,0.0,2.7,35,1.3,0.0,0.0028571428571428567,0.0,0,13.947368421052632,2000,-7.2,-1.0
2021-01-02 07:00:00,-7.4,0.0,1.5,38,1.3,0.0,0.0014285714285714284,0.0,0,13.81578947368421,2000,-7.5,-1.1
2021-01-02 08:00:00,-8.3,0.0,1.3,41,1.3,0.0,0.0,0.0,0,13.68421052631579,2000,-7.8,-1.3
2021-01-02 09:00:00,-7.6,0.0,2.0,39,1.4,0.9,0.3,0.0,0,13.552631578947368,2000,-6.7,-1.4
2021-01-02 10:00:00,-6.0,0.0,2.3,35,1.4,1.0,0.88,0.0,0,13.421052631578947,2000,-3.9,-1.2
2021-01-02 11:00:00,-5.3,0.0,3.2,32,1.3,1.0,1.46,0.0,0,13.289473684210526,2000,-0.7,-0.9
2021-01-02 12:00:00,-3.2,0.0,3.0,33,1.6,1.0,1.81,0.0,0,13.157894736842106,2000,1.2,-0.7
2021-01-02 13:00:00,-2.3,0.0,2.5,31,1.6,1.0,1.95,0.0,0,13.026315789473685,2000,3.6,-0.4
2021-01-02 14:00:00,-1.5,0.0,4.4,31,1.7,1.0,1.87,0.0,0,12.894736842105264,2000,3.5,-0.3
2021-01-02 15:00:00,-2.3,0.0,5.2,33,1.7,1.0,1.57,0.0,0,12.763157894736842,2000,1.6,-0.2
2021-01-02 16:00:00,-1.7,0.0,3.4,34,1.8,1.0,1.05,0.0,0,12.631578947368421,2000,-0.3,-0.1
2021-01-02 17:00:00,-2.3,0.0,4.5,35,1.8,1.0,0.41,0.0,0,12.5,2000,-1.1,-0.1
2021-01-02 18:00:00,-3.2,0.0,2.7,39,1.9,0.1,0.04,0.0,0,12.368421052631579,2000,-2.3,-0.1
2021-01-02 19:00:00,-3.8,0.0,2.8,50,2.3,0.09285714285714286,0.037142857142857144,0.0,0,12.236842105263158,2000,-3.0,-0.2
2021-01-02 20:00:00,-4.2,0.0,2.9,41,1.8,0.08571428571428572,0.03428571428571429,0.0,0,12.105263157894736,2000,-3.8,-0.4
2021-01-02 21:00:00,-5.0,0.0,2.3,39,1.6,0.07857142857142857,0.03142857142857143,0.0,0,11.973684210526315,2000,-4.6,-0.5
2021-01-02 22:00:00,-5.5,0.0,2.8,42,1.7,0.07142857142857142,0.028571428571428574,0.0,0,11.842105263157894,2000,-5.4,-0.7
2021-01-02 23:00:00,-6.1,0.0,1.9,45,1.7,0.06428571428571428,0.025714285714285717,0.0,0,11.710526315789474,2000,-6.0,-0.8
2021-01-03 00:00:00,-6.6,0.0,3.8,45,1.7,0.05714285714285715,0.022857142857142857,0.0,0,11.578947368421053,2000,-6.4,-0.9
2021-01-03 01:00:00,-7.3,0.0,2.4,48,1.7,0.05,0.02,0.0,0,11.447368421052632,2000,-6.9,-1.1
2021-01-03 02:00:00,-7.7,0.0,2.0,50,1.7,0.04285714285714286,0.017142857142857144,0.0,0,11.31578947368421,2000,-7.2,-1.2
2021-01-03 03:00:00,-8.0,0.0,2.2,51,1.7,0.03571428571428571,0.014285714285714287,0.0,0,11.18421052631579,2000,-7.4,-1.3
2021-01-03 04:00:00,-8.3,0.0,1.6,52,1.7,0.028571428571428567,0.01142857142857143,0.0,0,11.052631578947368,2000,-7.7,-1.5
2021-01-03 05:00:00,-8.8,0.0,1.0,53,1.7,0.021428571428571422,0.00857142857142857,0.0,0,10.921052631578949,2000,-8.0,-1.6
2021-01-03 06:00:00,-9.0,0.0,1.3,53,1.6,0.01428571428571429,0.005714285714285713,0.0,0,10.789473684210527,2000,-8.1,-1.7
2021-01-03 07:00:00,-8.7,0.0,1.1,54,1.7,0.007142857142857145,0.0028571428571428567,0.0,0,10.657894736842106,2000,-8.3,-1.8
2021-01-03 08:00:00,-8.7,0.0,0.9,58,1.8,0.0,0.0,0.0,0,10.526315789473685,2000,-8.2,-1.9
2021-01-03 09:00:00,-7.6,0.0,1.8,57,2.0,0.8,0.28,0.0,0,10.394736842105264,2000,-6.9,-1.9
2021-01-03 10:00:00,-5.7,0.0,2.6,46,1.8,1.0,0.86,0.0,0,10.263157894736842,2000,-4.1,-1.6
2021-01-03 11:00:00,-4.2,0.0,1.9,39,1.7,1.0,1.45,0.0,0,10.131578947368421,2000,-0.5,-1.3
2021-01-03 12:00:00,-3.1,0.0,2.9,33,1.6,1.0,1.78,0.0,7,10.0,2000,1.6,-0.9
2021-01-03 13:00:00,-2.4,0.0,3.1,30,1.5,0.9,1.62,0.0,7,11.0,2000,1.1,-0.6
2021-01-03 14:00:00,-2.3,0.0,3.6,30,1.6,0.3,1.21,0.0,2,12.0,2000,1.6,-0.3
2021-01-03 15:00:00,-2.4,0.0,3.7,33,1.7,0.2,0.76,0.0,0,12.142857142857142,2000,0.0,-0.2
2021-01-03 16:00:00,-2.3,0.0,2.5,35,1.8,0.0,0.48,0.0,0,12.285714285714286,2000,-0.5,-0.1
2021-01-03 17:00:00,-2.6,0.0,1.9,36,1.8,0.3,0.33,0.0,0,12.428571428571429,2000,-0.8,-0.1
2021-01-03 18:00:00,-3.6,0.0,2.1,40,1.9,0.0,0.03,0.0,0,12.571428571428571,2000,-2.3,-0.1
2021-01-03 19:00:00,-4.4,0.0,1.1,41,1.8,0.0,0.027857142857142855,0.0,0,12.714285714285714,2000,-3.5,-0.3
2021-01-03 20:00:00,-4.9,0.0,1.4,43,1.8,0.0,0.025714285714285714,0.0,0,12.857142857142858,2000,-4.6,-0.5
2021-01-03 21:00:00,-5.3,0.0,0.7,45,1.9,0.0,0.02357142857142857,0.0,3,13.0,2000,-5.4,-0.7
2021-01-03 22:00:00,-5.9,0.0,1.1,50,2.0,0.0,0.02142857142857143,0.0,0,12.75,2000,-6.1,-0.9
2021-01-03 23:00:00,-5.3,0.0,3.2,44,1.8,0.0,0.019285714285714285,0.0,0,12.5,2000,-6.4,-1.1
2021-01-04 00:00:00,-6.2,0.0,0.5,48,1.8,0.0,0.01714285714285714,0.0,0,12.25,2000,-7.0,-1.2
2021-01-04 01:00:00,-6.5,0.0,1.3,49,1.8,0.0,0.014999999999999998,0.0,0,12.0,2000,-7.3,-1.4
2021-01-04 02:00:00,-7.0,0.0,0.5,51,1.8,0.0,0.012857142857142855,0.0,0,11.75,2000,-7.6,-1.5
2021-01-04 03:00:00,-7.1,0.0,0.9,54,1.9,0.0,0.010714285714285711,0.0,0,11.5,2000,-7.8,-1.7
2021-01-04 04:00:00,-7.4,0.0,1.3,56,2.0,0.0,0.00857142857142857,0.0,0,11.25,2000,-7.9,-1.8
2021-01-04 05:00:00,-8.1,0.0,1.7,52,1.7,0.0,0.006428571428571426,0.0,0,11.0,2000,-8.1,-1.9
2021-01-04 06:00:00,-8.1,0.0,2.2,47,1.6,0.0,0.004285714285714282,0.0,0,10.75,2000,-8.0,-2.0
2021-01-04 07:00:00,-8.3,0.0,2.4,51,1.7,0.0,0.002142857142857141,0.0,0,10.5,2000,-8.0,-2.0
2021-01-04 08:00:00,-8.1,0.0,2.3,48,1.6,0.0,0.0,0.0,0,10.25,2000,-7.8,-2.1
2021-01-04 09:00:00,-7.6,0.0,2.5,48,1.7,0.3,0.2,0.0,4,10.0,2000,-6.1,-2.1
2021-01-04 10:00:00,-5.6,0.0,1.3,43,1.7,0.8,0.56,0.0,0,13.0,2000,-3.3,-1.8
2021-01-04 11:00:00,-3.0,0.0,2.4,40,2.0,1.0,1.17,0.0,2,16.0,2000,-0.2,-1.4
2021-01-04 12:00:00,-1.5,0.0,2.4,40,2.2,1.0,1.59,0.0,0,16.0,2000,2.1,-1.0
2021-01-04 13:00:00,-0.6,0.0,1.9,41,2.4,1.0,1.67,0.0,0,16.0,2000,3.5,-0.6
2021-01-04 14:00:00,-0.4,0.0,1.6,40,2.4,0.4,1.05,0.0,6,16.0,2000,2.5,-0.4
2021-01-04 15:00:00,0.0,0.0,1.6,40,2.4,0.0,0.58,0.0,9,14.0,2000,1.4,-0.2
2021-01-04 16:00:00,0.2,0.0,1.3,42,2.6,0.1,0.39,0.0,9,14.0,2000,0.5,-0.1
2021-01-04 17:00:00,-0.3,0.0,1.2,51,3.0,0.0,0.2,0.0,8,13.0,2000,-0.2,0.0
2021-01-04 18:00:00,-0.9,0.0,1.0,52,3.0,0.0,0.03,0.0,7,11.0,2000,-0.7,0.0
2021-01-04 19:00:00,-0.9,0.0,1.8,49,2.8,0.0,0.02857142857142857,0.0,9,10.0,2000,-0.8,0.0
2021-01-04 20:00:00,-0.7,0.0,0.7,51,3.0,0.0,0.027142857142857142,0.0,9,9.0,2000,-0.9,0.0
2021-01-04 21:00:00,-0.5,0.0,2.3,57,3.4,0.0,0.025714285714285714,0.0,9,9.0,2000,-0.9,0.0
2021-01-04 22:00:00,-0.6,0.0,2.6,54,3.2,0.0,0.024285714285714285,0.0,9,9.0,2000,-1.0,0.0
2021-01-04 23:00:00,-1.3,0.0,1.0,69,3.8,0.0,0.022857142857142857,0.0,9,9.0,1361,-1.2,0.0
2021-01-05 00:00:00,-2.1,0.0,2.4,73,3.8,0.0,0.02142857142857143,0.0,9,9.0,1438,-1.5,0.0
2021-01-05 01:00:00,-2.5,0.0,0.5,75,3.8,0.0,0.02,0.0,9,9.0,1645,-1.6,0.0
2021-01-05 02:00:00,-2.5,0.0,1.4,77,3.9,0.0,0.018571428571428572,0.0,9,9.0,1759,-1.7,-0.1
2021-01-05 03:00:00,-2.5,0.0,1.0,76,3.9,0.0,0.017142857142857144,0.0,9,12.0,1642,-2.1,-0.1
2021-01-05 04:00:00,-2.7,0.0,2.2,78,3.9,0.0,0.015714285714285715,0.0,9,12.0,1564,-2.5,-0.1
2021-01-05 05:00:00,-3.9,0.0,2.7,82,3.8,0.0,0.014285714285714287,0.0,4,11.0,1530,-3.7,-0.2
2021-01-05 06:00:00,-4.2,0.0,3.7,80,3.6,0.0,0.012857142857142859,0.0,8,14.0,1953,-3.4,-0.3
2021-01-05 07:00:00,-4.8,0.0,2.5,77,3.3,0.0,0.01142857142857143,0.0,3,16.0,2000,-4.3,-0.4
2021-01-05 08:00:00,-5.6,0.0,3.1,75,3.0,0.0,0.01,0.0,3,7.0,2000,-4.9,-0.5
2021-01-05 09:00:00,-5.8,0.0,3.3,67,2.7,0.8,0.28,0.0,0,7.235294117647059,2000,-4.6,-0.7
2021-01-05 10:00:00,-5.2,0.061111111111111116,3.9,46,1.9,1.0,0.82,0.0,0,7.470588235294118,2000,-3.2,-0.7
2021-01-05 11:00:00,-4.6,0.12222222222222223,4.4,36,1.6,1.0,1.45,0.0,0,7.705882352941177,2000,-0.3,-0.7
2021-01-05 12:00:00,-4.6,0.18333333333333335,4.4,33,1.4,1.0,1.82,0.06969696969696969,0,7.9411764705882355,2000,2.5,-0.6
2021-01-05 13:00:00,-4.1,0.24444444444444446,4.8,34,1.5,1.0,1.98,0.13939393939393938,0,8.176470588235293,2000,3.3,-0.5
2021-01-05 14:00:00,-4.2,0.3055555555555556,4.3,33,1.5,0.9,1.69,0.20909090909090905,0,8.411764705882353,2000,2.7,-0.4
2021-01-05 15:00:00,-3.8,0.3666666666666667,4.2,35,1.6,0.7,0.74,0.27878787878787875,0,8.647058823529411,2000,0.7,-0.3
2021-01-05 16:00:00,-3.6,0.4277777777777778,3.3,33,1.6,1.0,1.15,0.34848484848484845,0,8.882352941176471,2000,-0.7,-0.3
2021-01-05 17:00:00,-4.5,0.48888888888888893,3.6,31,1.4,1.0,0.48,0.4181818181818181,0,9.117647058823529,2000,-2.4,-0.3
2021-01-05 18:00:00,-5.7,0.55,2.8,34,1.4,0.2,0.04,0.4878787878787878,0,9.352941176470589,2000,-4.1,-0.5
2021-01-05 19:00:00,-6.5,0.6111111111111112,1.9,39,1.5,0.18571428571428572,0.037142857142857144,0.5575757575757575,0,9.588235294117647,2000,-5.1,-0.7
2021-01-05 20:00:00,-7.1,0.6722222222222223,3.6,41,1.5,0.17142857142857143,0.03428571428571429,0.6272727272727272,0,9.823529411764707,2000,-6.0,-0.9
2021-01-05 21:00:00,-7.6,0.7333333333333334,4.9,43,1.5,0.15714285714285714,0.03142857142857143,0.6969696969696969,0,10.058823529411764,2000,-6.7,-1.1
2021-01-05 22:00:00,-8.5,0.7944444444444445,2.5,51,1.6,0.14285714285714285,0.028571428571428574,0.7666666666666666,0,10.294117647058822,2000,-6.8,-1.3
2021-01-05 23:00:00,-9.5,0.8555555555555556,0.9,53,1.6,0.12857142857142856,0.025714285714285717,0.8363636363636362,0,10.529411764705882,2000,-7.3,-1.5
2021-01-06 00:00:00,-9.9,0.9166666666666667,1.8,54,1.6,0.1142857142857143,0.022857142857142857,0.9060606060606059,0,10.764705882352942,2000,-7.7,-1.7
2021-01-06 01:00:00,-10.3,0.9777777777777779,1.8,57,1.6,0.1,0.02,0.9757575757575756,0,11.0,2000,-8.2,-1.9
2021-01-06 02:00:00,-10.6,1.038888888888889,1.9,57,1.6,0.08571428571428572,0.017142857142857144,1.0454545454545454,0,11.235294117647058,2000,-8.4,-2.1
2021-01-06 03:00:00,-11.1,1.1,1.7,61,1.6,0.07142857142857142,0.014285714285714287,1.115151515151515,0,11.470588235294118,2000,-8.8,-2.3
2021-01-06 04:00:00,-11.2,1.1611111111111112,1.3,64,1.7,0.057142857142857134,0.01142857142857143,1.1848484848484846,0,11.705882352941178,2000,-9.1,-2.4
2021-01-06 05:00:00,-11.6,1.2222222222222223,1.3,64,1.6,0.042857142857142844,0.00857142857142857,1.2545454545454544,0,11.941176470588236,2000,-9.4,-2.6
2021-01-06 06:00:00,-11.7,1.2833333333333334,0.8,62,1.6,0.02857142857142858,0.005714285714285713,1.324242424242424,0,12.176470588235293,2000,-9.5,-2.7
2021-01-06 07:00:00,-11.9,1.3444444444444446,2.2,61,1.5,0.01428571428571429,0.0028571428571428567,1.3939393939393938,0,12.411764705882353,2000,-9.6,-2.9
2021-01-06 08:00:00,-11.7,1.4055555555555557,2.4,64,1.6,0.0,0.0,1.4636363636363634,0,12.647058823529411,2000,-9.4,-2.9
2021-01-06 09:00:00,-10.7,1.4666666666666668,1.4,62,1.7,1.0,0.32,1.5333333333333332,0,12.882352941176471,2000,-8.6,-3.0
2021-01-06 10:00:00,-8.2,1.527777777777778,1.6,53,1.7,1.0,0.84,1.6030303030303028,0,13.117647058823529,2000,-5.3,-2.7
2021-01-06 11:00:00,-7.0,1.588888888888889,2.4,46,1.7,1.0,1.5,1.6727272727272724,0,13.352941176470587,2000,-0.4,-2.2
2021-01-06 12:00:00,-6.0,1.6500000000000001,2.3,37,1.5,1.0,1.89,1.7424242424242422,0,13.588235294117647,2000,3.0,-1.8
2021-01-06 13:00:00,-4.6,1.7111111111111112,3.0,30,1.3,1.0,2.04,1.8121212121212118,0,13.823529411764707,2000,5.1,-1.5
2021-01-06 14:00:00,-3.6,1.7722222222222224,3.1,26,1.2,1.0,1.95,1.8818181818181816,0,14.058823529411764,2000,4.6,-1.1
2021-01-06 15:00:00,-2.3,1.8333333333333335,1.9,26,1.3,1.0,1.64,1.9515151515151512,0,14.294117647058822,2000,3.1,-0.9
2021-01-06 16:00:00,-2.2,1.8944444444444446,2.9,25,1.3,1.0,1.13,2.021212121212121,0,14.529411764705882,2000,-0.6,-0.7
2021-01-06 17:00:00,-3.2,1.9555555555555557,2.6,27,1.3,1.0,0.44,2.090909090909091,0,14.764705882352942,2000,-2.2,-0.7
2021-01-06 18:00:00,-3.7,2.0166666666666666,2.7,28,1.3,0.1,0.03,2.16060606060606,3,15.0,2000,-2.4,-0.8
2021-01-06 19:00:00,-4.2,2.077777777777778,3.4,60,2.7,0.09285714285714286,0.02857142857142857,2.23030303030303,8,10.0,993,-2.5,-0.8
2021-01-06 20:00:00,-5.5,2.1388888888888893,1.7,87,3.5,0.08571428571428572,0.027142857142857142,2.3,9,2.0,33,-2.0,-0.8
2021-01-06 21:00:00,-5.1,2.2,2.0,89,3.7,0.07857142857142857,0.025714285714285714,3.8,8,6.0,124,-1.7,-0.8
2021-01-06 22:00:00,-4.7,1.5,3.5,77,3.3,0.07142857142857142,0.024285714285714285,3.7,9,9.0,1458,-1.8,-0.7
2021-01-06 23:00:00,-5.6,0.8,3.4,76,3.1,0.06428571428571428,0.022857142857142857,3.7,9,6.0,1989,-1.8,-0.7
2021-01-07 00:00:00,-8.3,0.1,6.4,72,2.4,0.05714285714285715,0.02142857142857143,3.5,9,5.0,1325,-1.9,-0.7
2021-01-07 01:00:00,-9.6,0.1,4.4,75,2.2,0.05,0.02,3.3,8,4.0,1100,-2.1,-0.8
2021-01-07 02:00:00,-11.6,0.1,5.0,54,1.4,0.04285714285714286,0.018571428571428572,2.9,4,21.0,1715,-2.3,-0.9
2021-01-07 03:00:00,-13.2,0.1,5.6,55,1.2,0.03571428571428571,0.017142857142857144,2.7,0,17.333333333333332,1824,-2.6,-1.1
2021-01-07 04:00:00,-14.3,0.1,3.4,59,1.2,0.028571428571428567,0.015714285714285715,2.5,0,13.666666666666668,1802,-3.1,-1.3
2021-01-07 05:00:00,-15.0,0.1,5.6,56,1.1,0.021428571428571422,0.014285714285714287,2.3,3,10.0,1592,-3.4,-1.5
2021-01-07 06:00:00,-15.6,0.1,5.5,58,1.1,0.01428571428571429,0.012857142857142859,2.2,6,8.0,1665,-3.7,-1.7
2021-01-07 07:00:00,-16.1,0.1,5.3,55,1.0,0.007142857142857145,0.01142857142857143,2.2,0,9.0,1589,-4.0,-1.8
2021-01-07 08:00:00,-16.4,0.1,4.3,55,0.9,0.0,0.01,2.1,2,10.0,1700,-4.4,-2.0
2021-01-07 09:00:00,-16.2,0.1,2.8,56,1.0,0.8,0.31,1.9,1,10.0,2000,-7.8,-2.1
2021-01-07 10:00:00,-15.3,0.1,5.4,50,0.9,1.0,0.92,1.6,0,10.1,2000,-7.1,-2.1
2021-01-07 11:00:00,-14.8,0.1,5.0,48,0.9,1.0,1.1975,1.4,0,10.2,2000,-4.6,-2.1
2021-01-07 12:00:00,-13.8,0.1,4.6000000000000005,45,0.9,1.0,1.475,1.4,0,10.3,2000,-2.6,-2.1
2021-01-07 13:00:00,-13.1,0.1,4.2,42,0.9,1.0,1.7525,1.3,0,10.4,2000,-1.7,-2.0
2021-01-07 14:00:00,-12.4,0.1,4.4,40,0.9,1.0,2.03,1.3,0,10.5,2000,-2.1,-1.8
2021-01-07 15:00:00,-12.4,0.1,4.8,38,0.9,1.0,1.72,1.1,0,10.6,2000,-3.7,-1.8
2021-01-07 16:00:00,-12.3,0.1,4.6,37,0.9,1.0,1.2,1.1,0,10.7,2000,-5.1,-1.8
2021-01-07 17:00:00,-13.0,0.1,4.5,38,0.9,1.0,0.53,1.1,0,10.8,2000,-7.3,-1.9
2021-01-07 18:00:00,-13.7,0.1,1.6,45,1.0,0.2,0.06,1.1,0,10.9,2000,-8.9,-2.0
2021-01-07 19:00:00,-14.2,0.1,2.1,46,0.9,0.18571428571428572,0.056428571428571425,1.1,0,11.0,1876,-9.6,-2.2
2021-01-07 20:00:00,-14.6,0.1,1.4,47,0.9,0.17142857142857143,0.05285714285714285,1.1,0,11.1,2000,-10.0,-2.4
2021-01-07 21:00:00,-14.9,0.1,2.9,50,1.0,0.15714285714285714,0.04928571428571428,1.1,0,11.2,2000,-10.4,-2.5
2021-01-07 22:00:00,-15.3,0.1,2.5,54,1.0,0.14285714285714285,0.045714285714285714,1.1,0,11.3,1971,-10.7,-2.6
2021-01-07 23:00:00,-15.5,0.1,3.3,54,1.0,0.12857142857142856,0.04214285714285714,1.1,0,11.4,2000,-11.0,-2.8
2021-01-08 00:00:00,-15.9,0.1,2.5,52,0.9,0.1142857142857143,0.03857142857142857,1.1,0,11.5,2000,-11.3,-3.0
2021-01-08 01:00:00,-16.5,0.1,1.9,50,0.8,0.1,0.035,1.1,0,11.6,1992,-11.5,-3.1
2021-01-08 02:00:00,-16.9,0.1,2.4,52,0.9,0.08571428571428572,0.03142857142857143,1.1,0,11.7,1926,-11.8,-3.2
2021-01-08 03:00:00,-17.2,0.1,3.8,47,0.8,0.07142857142857142,0.027857142857142858,1.1,0,11.8,1787,-12.1,-3.3
2021-01-08 04:00:00,-17.5,0.1,3.0,47,0.7,0.057142857142857134,0.024285714285714285,1.1,0,11.9,1745,-12.3,-3.5
2021-01-08 05:00:00,-17.8,0.1,2.9,47,0.7,0.042857142857142844,0.020714285714285713,1.1,0,12.0,1761,-12.5,-3.6
2021-01-08 06:00:00,-17.8,0.1,3.7,47,0.7,0.02857142857142858,0.01714285714285714,1.1,0,12.1,1779,-12.7,-3.7
2021-01-08 07:00:00,-18.2,0.1,1.9,46,0.7,0.01428571428571429,0.013571428571428568,1.1,0,12.2,1839,-12.7,-3.9
2021-01-08 08:00:00,-18.5,0.1,2.1,49,0.7,0.0,0.01,1.1,0,12.3,1811,-12.7,-4.0
2021-01-08 09:00:00,-17.9,0.1,1.9,46,0.7,1.0,0.35,1.1,0,12.4,2000,-11.7,-4.1
2021-01-08 10:00:00,-15.6,0.1,3.4,39,0.7,1.0,0.92,1.1,0,12.5,2000,-8.8,-3.9
2021-01-08 11:00:00,-14.5,0.1,2.3,38,0.8,1.0,1.55,1.1,0,12.6,2000,-3.6,-3.6
2021-01-08 12:00:00,-13.4,0.1,3.2,37,0.8,1.0,1.92,1.1,0,12.7,2000,-1.2,-3.4
2021-01-08 13:00:00,-12.2,0.1,3.8,38,0.9,1.0,2.09,1.0,0,12.8,2000,-0.1,-3.1
2021-01-08 14:00:00,-11.6,0.1,3.9,36,0.9,1.0,2.02,1.0,0,12.9,2000,-0.7,-2.9
2021-01-08 15:00:00,-11.2,0.1,5.6,36,0.9,1.0,1.72,1.0,0,13.0,2000,-2.9,-2.8
2021-01-08 16:00:00,-11.3,0.1,5.8,35,0.9,1.0,1.21,1.0,0,13.1,2000,-5.2,-2.7
2021-01-08 17:00:00,-11.7,0.1,2.7,39,1.0,1.0,0.53,1.0,0,13.2,2000,-7.3,-2.7
2021-01-08 18:00:00,-12.6,0.1,3.0,41,1.0,0.2,0.06,1.0,0,13.3,2000,-9.0,-2.8
2021-01-08 19:00:00,-13.1,0.1,3.4,42,0.9,0.18571428571428572,0.05571428571428571,1.0,0,13.4,2000,-9.8,-3.0
2021-01-08 20:00:00,-13.5,0.1,3.3,47,1.0,0.17142857142857143,0.05142857142857143,1.0,0,13.5,2000,-10.2,-3.2
2021-01-08 21:00:00,-14.1,0.1,3.2,51,1.1,0.15714285714285714,0.04714285714285714,1.0,0,13.6,2000,-10.7,-3.3
2021-01-08 22:00:00,-14.5,0.1,2.7,54,1.1,0.14285714285714285,0.04285714285714286,1.0,0,13.7,2000,-11.1,-3.5
2021-01-08 23:00:00,-15.2,0.1,2.9,55,1.0,0.12857142857142856,0.03857142857142857,1.0,0,13.8,1953,-11.4,-3.7
2021-01-09 00:00:00,-15.4,0.1,3.1,47,0.9,0.1142857142857143,0.03428571428571428,1.0,0,13.9,2000,-11.8,-3.9
2021-01-09 01:00:00,-15.3,0.1,1.9,44,0.8,0.1,0.029999999999999995,1.0,0,14.0,2000,-11.9,-4.0
2021-01-09 02:00:00,-15.1,0.1,1.9,47,0.9,0.08571428571428572,0.02571428571428571,1.0,0,14.100000000000001,2000,-12.0,-4.1
2021-01-09 03:00:00,-14.8,0.1,2.6,42,0.8,0.07142857142857142,0.021428571428571422,1.0,0,14.2,2000,-12.1,-4.2
2021-01-09 04:00:00,-15.7,0.1,1.4,43,0.8,0.057142857142857134,0.01714285714285714,1.0,0,14.3,2000,-12.3,-4.3
2021-01-09 05:00:00,-16.0,0.1,1.2,48,0.8,0.042857142857142844,0.012857142857142852,1.0,0,14.4,2000,-12.5,-4.4
2021-01-09 06:00:00,-16.4,0.1,1.1,50,0.9,0.02857142857142858,0.008571428571428563,1.0,0,14.5,1995,-12.6,-4.5
2021-01-09 07:00:00,-16.3,0.1,1.0,48,0.8,0.01428571428571429,0.004285714285714282,1.0,0,14.600000000000001,1989,-12.6,-4.6
